replicate	esmchalo_ap	deepsaltpro_ap	delta_ap	esmchalo_auroc	deepsaltpro_auroc	delta_auroc	esmchalo_mcc	deepsaltpro_mcc	delta_mcc	esmchalo_accuracy	deepsaltpro_accuracy	delta_accuracy	esmchalo_balanced_accuracy	deepsaltpro_balanced_accuracy	delta_balanced_accuracy	esmchalo_sensitivity	deepsaltpro_sensitivity	delta_sensitivity	esmchalo_specificity	deepsaltpro_specificity	delta_specificity	esmchalo_ppv	deepsaltpro_ppv	delta_ppv	esmchalo_f1	deepsaltpro_f1	delta_f1	esmchalo_brier	deepsaltpro_brier	delta_brier	esmchalo_ece_10_bins	deepsaltpro_ece_10_bins	delta_ece_10_bins	esmchalo_log_loss	deepsaltpro_log_loss	delta_log_loss
653	0.989730576592007	0.9874245140027202	0.0023060625892867836	0.9848630753523552	0.9808963988183339	0.003966676534021274	0.8724333113171652	0.8556121262240116	0.016821185093153557	0.9385113268608414	0.93042071197411	0.008090614886731351	0.9365875465930441	0.9280796718399797	0.00850787475306436	0.9466063348416289	0.9402714932126697	0.0063348416289592535	0.9265687583444593	0.9158878504672897	0.010680907877169576	0.9500454132606722	0.9428312159709619	0.007214197289710289	0.9483227561196736	0.9415496148618033	0.006773141257870319	0.0463816983479318	0.05919483434490702	-0.012813135996975221	0.015050134952718787	0.07655643787859917	-0.061506302925880385	0.1568811205459258	0.22041918552676823	-0.06353806498084244
654	0.9918241762499133	0.9880438985112729	0.003780277738640314	0.9879787448199135	0.9818001627133828	0.006178582106530772	0.8892963913240207	0.8553874705920844	0.0339089207319363	0.9464094319399786	0.9297963558413719	0.01661307609860674	0.9458995870224761	0.9296169326740622	0.016282654348413916	0.9486023444544635	0.9305680793507665	0.01803426510369699	0.9431968295904888	0.9286657859973579	0.014531043593130843	0.960730593607306	0.9502762430939227	0.010454350513383281	0.9546279491833031	0.9403189066059225	0.014309042577380526	0.04124893524457341	0.05909352445596533	-0.01784458921139192	0.02033158306689763	0.08743042404856236	-0.06709884098166473	0.14007917181091553	0.22100337426044672	-0.08092420244953119
655	0.9910708605167298	0.9894953913128568	0.00157546920387297	0.9864992496919662	0.9831144735138867	0.0033847761780795294	0.8715788232503762	0.8591610199917387	0.012417803258637505	0.938205265986029	0.9322944653412144	0.00591080064481464	0.9351271208786993	0.9282484981853572	0.006878622693342162	0.9512635379061372	0.9494584837545126	0.0018050541516245744	0.9189907038512616	0.9070385126162018	0.01195219123505975	0.9452914798206278	0.9376114081996435	0.0076800716209842745	0.948268106162843	0.9434977578475336	0.004770348315309314	0.044861954687004366	0.05712584426735216	-0.012263889580347798	0.014831137715285029	0.08673506120604166	-0.07190392349075662	0.1505393808105254	0.2160276687156339	-0.0654882879051085
656	0.9903305458141818	0.9857478018690882	0.004582743945093615	0.9863038961645306	0.9791733781543992	0.007130518010131426	0.8849002126402917	0.8487683351350155	0.036131877505276244	0.9440298507462687	0.9264392324093816	0.01759061833688702	0.941722109391414	0.9239232439246445	0.017798865466769453	0.9559633027522936	0.9394495412844037	0.016513761467889854	0.9274809160305344	0.9083969465648855	0.019083969465648942	0.9481346678798908	0.9343065693430657	0.013828098536825095	0.9520328917313842	0.9368709972552608	0.015161894476123372	0.04302791427197458	0.060697200252609884	-0.017669285980635302	0.014204830856981772	0.07395734709924828	-0.05975251624226651	0.14930414929226654	0.2247041471007408	-0.07539999780847426
657	0.9898764004323153	0.9890244029788666	0.0008519974534486607	0.9858310781132664	0.9844956572254419	0.0013354208878245677	0.8835397272954835	0.8734623488331446	0.010077378462338915	0.9430413756045137	0.938205265986029	0.004836109618484685	0.9417698636477417	0.9356081537422485	0.006161709905493251	0.950374531835206	0.9531835205992509	-0.002808988764044895	0.9331651954602774	0.9180327868852459	0.015132408575031508	0.950374531835206	0.9399815327793167	0.010392999055889307	0.950374531835206	0.9465364946536494	0.0038380371815566194	0.043995910003871	0.05519316543125278	-0.011197255427381779	0.017809404394297536	0.08475786230793603	-0.06694845791363849	0.15084011746985912	0.2120839935375554	-0.06124387606769627
658	0.9897847848635659	0.9883765531868371	0.0014082316767287661	0.9858194709571857	0.9834488730689555	0.0023705978882302414	0.8743921492703698	0.8643649097494874	0.010027239520882358	0.9390835579514825	0.9342318059299192	0.004851752021563294	0.9351829259540998	0.9299118740401591	0.0052710519139407275	0.9584487534626038	0.9556786703601108	0.0027700831024930483	0.9119170984455959	0.9041450777202072	0.007772020725388629	0.9385171790235082	0.933273219116321	0.005243959907187179	0.9483782549109182	0.9443430656934306	0.004035189217487578	0.04540688691385627	0.05716892629498023	-0.01176203938112396	0.02343307252449134	0.08002625398704342	-0.056593181462552086	0.15473839675044196	0.21522231343744935	-0.060483916687007394
659	0.9907758430705572	0.9882909000436351	0.0024849430269221484	0.9872296586705969	0.9834534055435922	0.0037762531270046917	0.880587859874117	0.8674782138963424	0.013109645977774642	0.9417161359956827	0.9352401511063141	0.0064759848893686245	0.9398416763845268	0.9338833761396128	0.00595830024491395	0.9522024367385192	0.9428303655107779	0.009372071227741308	0.9274809160305344	0.9249363867684478	0.0025445292620865922	0.9468779123951537	0.9446009389671362	0.0022769734280175813	0.9495327102803738	0.9437148217636022	0.005817888516771563	0.04253186050611869	0.05722913528814523	-0.014697274782026537	0.0145680818475589	0.08197960231384827	-0.06741152046628937	0.14573196652754444	0.2154438812398436	-0.06971191471229915
660	0.9926116774881087	0.9900925880284747	0.002519089459634083	0.988201772823252	0.9841446557871157	0.004057117036136204	0.8716393978127224	0.8786422961469752	-0.007002898334252827	0.9385775862068966	0.9418103448275862	-0.003232758620689613	0.9350037494109367	0.9395212141549651	-0.0045174647440284765	0.9525514771709938	0.9507609668755596	0.0017905102954342	0.9174560216508796	0.9282814614343707	-0.010825439783491153	0.9457777777777778	0.9524663677130045	-0.006688589935226696	0.9491525423728814	0.9516129032258065	-0.002460360852925114	0.04180077300190553	0.054579260468522635	-0.012778487466617104	0.025748143884082714	0.08519422352210629	-0.05944607963802358	0.139875017608915	0.20935400603597082	-0.06947898842705583
661	0.9928556604550871	0.9901099884614195	0.0027456719936675977	0.9887258979475995	0.9840967806809919	0.00462911726660753	0.8994971623108121	0.8658386529636801	0.03365850934713199	0.951974386339381	0.935965848452508	0.016008537886873064	0.9489000193970724	0.931251063566467	0.01764895583060533	0.9637488947833776	0.9540229885057471	0.00972590627763048	0.9340511440107672	0.9084791386271871	0.025572005383580065	0.9569798068481123	0.9407149084568439	0.016264898391268434	0.960352422907489	0.9473222124670764	0.013030210440412637	0.03900541111031312	0.05662047030263506	-0.01761505919232194	0.016494159563169013	0.0846274970750361	-0.06813333751186709	0.1355637308904139	0.21465452968840587	-0.07909079879799197
662	0.9899505685360156	0.9876242860916663	0.0023262824443492924	0.9847084865578921	0.9808014090708939	0.003907077486998256	0.8618753044294999	0.846464048637059	0.015411255792440848	0.9335832886984468	0.9260846277450455	0.007498660953401237	0.9290204339081486	0.9225040760707868	0.006516357837361819	0.9531531531531532	0.9414414414414415	0.011711711711711703	0.904887714663144	0.9035667107001321	0.0013210039630119352	0.9362831858407079	0.9347048300536672	0.0015783557870406861	0.9446428571428571	0.9380610412926391	0.006581815850217998	0.04810800814258294	0.06025593878786538	-0.01214793064528244	0.016557388153317334	0.07517798143739787	-0.058620593284080535	0.1606632002190682	0.22307703854296496	-0.06241383832389677
663	0.991498341870504	0.9889832574579173	0.0025150844125867433	0.9884098484033975	0.9845165991709374	0.0038932492324601498	0.881587400700404	0.8628206306254331	0.01876677007497085	0.9421934089681253	0.9330091842247433	0.009184224743381986	0.9402662796115113	0.9311185177221087	0.009147761889402584	0.9530516431924883	0.9436619718309859	0.009389671361502372	0.9274809160305344	0.9185750636132316	0.008905852417302795	0.9468283582089553	0.9401309635173059	0.006697394691649428	0.9499298081422555	0.9418931583880038	0.008036649754251668	0.04212555857209408	0.05590810939905629	-0.013782550826962212	0.019069689803883644	0.08045240697581249	-0.06138271717192885	0.14121228609079928	0.21192655145754521	-0.07071426536674594
664	0.9893645382487113	0.9877977258947434	0.001566812353967939	0.9843314796905223	0.9813309961315281	0.0030004835589941825	0.8778282422275682	0.8540945496508522	0.02373369257671598	0.9411447084233261	0.9298056155507559	0.011339092872570178	0.9382543520309478	0.9253433268858801	0.0129110251450677	0.9536363636363636	0.9490909090909091	0.004545454545454519	0.9228723404255319	0.901595744680851	0.021276595744680882	0.947606142728094	0.9338103756708408	0.013795767057253161	0.9506116900770276	0.9413886384129847	0.009223051664042914	0.046142236833089524	0.05923162571213725	-0.013089388879047724	0.0152404463270427	0.0759457719484122	-0.0607053256213695	0.15871734533712387	0.22010054252168498	-0.06138319718456112
665	0.9902042194400897	0.9876329376411787	0.0025712817989110848	0.9858084497165898	0.9813299830538188	0.0044784666627709635	0.881477138518307	0.8552368041226835	0.026240334395623455	0.9424	0.9296	0.012800000000000034	0.9395868637877637	0.9271518728452054	0.012434990942558288	0.9568807339449541	0.9422018348623853	0.014678899082568808	0.9222929936305733	0.9121019108280255	0.010191082802547768	0.9447463768115942	0.9370437956204379	0.007702581191156299	0.95077484047402	0.939615736505032	0.011159103968988004	0.04412248368750916	0.0593036345375732	-0.015181150850064044	0.013793947166505722	0.07832569653660053	-0.0645317493700948	0.15173525445909924	0.22176788659744448	-0.07003263213834524
666	0.9902189467783898	0.9892516485027304	0.000967298275659445	0.9849020705224759	0.9819676767055276	0.0029343938169482664	0.8647819038870297	0.8505619162976659	0.014219987589363825	0.9358430540827147	0.9289501590668081	0.006892895015906619	0.9316256660068225	0.9254912447390933	0.006134421267729229	0.9505637467476149	0.9410234171725932	0.009540329575021711	0.91268758526603	0.9099590723055935	0.0027285129604365244	0.9448275862068966	0.9426585577758471	0.002169028431049491	0.9476869865974924	0.9418402777777778	0.005846708819714608	0.04731137684783779	0.057395296280233536	-0.010083919432395748	0.019740493191399967	0.07785646084356314	-0.058115967652163175	0.15752246161246874	0.21504766231488234	-0.0575252007024136
667	0.9910149222953026	0.9896842961624567	0.0013306261328459579	0.9864850806260936	0.9843370217997824	0.0021480588263111944	0.873547728336074	0.8590470803467154	0.014500647989358573	0.9391350774159103	0.9321943406300054	0.0069407367859049	0.9356415803660094	0.9279235825412588	0.007717997824750578	0.954177897574124	0.9505840071877808	0.003593890386343168	0.9171052631578948	0.9052631578947369	0.011842105263157876	0.944	0.9362831858407079	0.00771681415929204	0.9490616621983914	0.9433794025858225	0.005682259612568852	0.04469666834929127	0.05602698967754369	-0.011330321328252416	0.018595010596338536	0.07982270214825993	-0.06122769155192139	0.15052256763505192	0.21289108644831597	-0.06236851881326405
668	0.989719823089829	0.9886809265815603	0.0010388965082687163	0.9859838055266114	0.984093092026754	0.001890713499857366	0.8821999052879105	0.862487843315324	0.01971206197258646	0.9423076923076923	0.9326923076923077	0.009615384615384581	0.9405449772101497	0.9295173674375826	0.011027609772567115	0.9531396438612934	0.9522024367385192	0.0009372071227741197	0.9279503105590062	0.906832298136646	0.02111801242236022	0.946046511627907	0.9312557286892759	0.01479078293863112	0.9495798319327731	0.9416126042632067	0.007967227669566368	0.04490907193934972	0.0574236206547005	-0.012514548715350779	0.022152114964471014	0.08337581900846908	-0.06122370404399806	0.15260381734685058	0.21637497106089343	-0.06377115371404285
669	0.9910594200326345	0.9884407473502866	0.0026186726823478335	0.9874056436254776	0.9826934856859562	0.0047121579395214	0.8830565331045884	0.8539883760218265	0.029068157082761892	0.9436997319034852	0.9297587131367292	0.01394101876675602	0.9388492037954681	0.9239863616754022	0.014862842120065944	0.964769647696477	0.95483288166215	0.009936766034327027	0.9129287598944591	0.8931398416886543	0.01978891820580475	0.9417989417989417	0.9288224956063269	0.012976446192614843	0.9531459170013387	0.9416481069042316	0.011497810097107042	0.04264932943162054	0.05787324669300902	-0.015223917261388484	0.017627169721061705	0.0784761196594116	-0.0608489499383499	0.14386250269425852	0.21660065731326114	-0.07273815461900263
670	0.9933711148983955	0.9900318821956584	0.0033392327027370605	0.9901868277033402	0.9847354609449273	0.005451366758412957	0.898891453302022	0.8709719842521533	0.02791946904986875	0.9513368983957219	0.9379679144385027	0.013368983957219194	0.9487674783779068	0.9339450543059625	0.014822424071944229	0.9622641509433962	0.9550763701707098	0.007187780772686447	0.9352708058124174	0.9128137384412153	0.022457067371202122	0.95625	0.941541186891054	0.014708813108946006	0.9592476489028213	0.9482604817127565	0.010987167190064873	0.036662727852887815	0.056066501028350445	-0.01940377317546263	0.01997830997077748	0.08647850035122007	-0.06650019038044258	0.12681547048438677	0.2127562927249288	-0.08594082224054203
671	0.9919974604643671	0.9880387049722579	0.003958755492109223	0.9891198177317158	0.9833241688765768	0.005795648855138946	0.8989515152977269	0.8613865627370707	0.03756495256065617	0.9503470368392952	0.9316604378003204	0.01868659903897485	0.9494116186750747	0.9316076313243452	0.017803987350729522	0.9565627950897073	0.9320113314447592	0.02455146364494809	0.9422604422604423	0.9312039312039312	0.011056511056511065	0.9556603773584905	0.9463087248322147	0.009351652526275789	0.9561113732892874	0.9391056137012369	0.017005759588050506	0.040215800287050574	0.057364399918132185	-0.01714859963108161	0.016976719389980188	0.07898822620235584	-0.06201150681237565	0.13685473582078883	0.21586173462434444	-0.0790069988035556
672	0.9895993210148045	0.9882108109703935	0.0013885100444109844	0.9842526990553305	0.9813608540582226	0.0028918449971079285	0.8820457870114201	0.8517661533589141	0.030279633652505966	0.9435787211176787	0.9290703922622247	0.014508328855454056	0.9398815548486601	0.9250879602853287	0.014793594563331403	0.9580357142857143	0.9446428571428571	0.013392857142857206	0.921727395411606	0.9055330634278003	0.01619433198380571	0.9487179487179487	0.9379432624113475	0.010774686306601167	0.9533540648600622	0.9412811387900356	0.012072926070026635	0.044712287330310505	0.05897951660341824	-0.014267229273107737	0.013196491686905672	0.07762331816446372	-0.06442682647755804	0.1564453918969235	0.2202116283917339	-0.06376623649481039
673	0.9910816385980352	0.9877842320640036	0.003297406534031655	0.9863345781303315	0.9809024124332273	0.005432165697104252	0.8789149230271335	0.8631337711317412	0.01578115189539231	0.941711229946524	0.9342245989304813	0.007486631016042744	0.9397402927829119	0.9310932931954664	0.008646999587445525	0.9498657117278424	0.9471799462846912	0.0026857654431512445	0.9296148738379814	0.9150066401062417	0.014608233731739695	0.952423698384201	0.9429590017825312	0.00946469660166982	0.9511429852084267	0.945064761054042	0.006078224154384637	0.04559313920499607	0.05884020670741471	-0.013247067502418643	0.0249291336397081	0.07974052473743332	-0.05481139109772522	0.1516341986640805	0.21936551560137055	-0.06773131693729004
674	0.9921321777646872	0.9895771219976907	0.00255505576699655	0.9885034995532233	0.9850691259531038	0.0034343736001194447	0.8728091212072039	0.8728215418530879	-1.2420645884025916e-05	0.9382716049382716	0.9382716049382716	0.0	0.9349691048586075	0.9351522003455706	-0.00018309548696304745	0.9548802946593001	0.9539594843462247	0.0009208103130754486	0.915057915057915	0.9163449163449163	-0.0012870012870013214	0.9401631912964642	0.9409627611262489	-0.0007995698297846854	0.9474645957058018	0.9474165523548239	4.8043350977855503e-05	0.042584713583979694	0.05528326027045658	-0.012698546686476887	0.02397148773998943	0.08441632159841128	-0.06044483385842185	0.1411686990771789	0.21027469630719645	-0.06910599723001754
